Concepto,2003 |  T1,2003 |  T2,2003 |  T3,2003 |  T4,2003 |  6 Meses,2003 |  9 Meses,2003 |  Anual,2004 |  T1,2004 |  T2,2004 |  T3,2004 |  T4,2004 |  6 Meses,2004 |  9 Meses,2004 |  Anual,2005 |  T1,2005 |  T2,2005 |  T3,2005 |  T4,2005 |  6 Meses,2005 |  9 Meses,2005 |  Anual,2006 |  T1,2006 |  T2,2006 |  T3,2006 |  T4,2006 |  6 Meses,2006 |  9 Meses,2006 |  Anual,2007 |  T1,2007 |  T2,2007 |  T3,2007 |  T4,2007 |  6 Meses,2007 |  9 Meses,2007 |  Anual,2008 |  T1,2008 |  T2,2008 |  T3,2008 |  T4,2008 |  6 Meses,2008 |  9 Meses,2008 |  Anual,2009 |  T1,2009 |  T2,2009 |  T3,2009 |  T4,2009 |  6 Meses,2009 |  9 Meses,2009 |  Anual,2010 |  T1,2010 |  T2,2010 |  T3,2010 |  T4,2010 |  6 Meses,2010 |  9 Meses,2010 |  Anual,2011 |  T1,2011 |  T2,2011 |  T3,2011 |  T4,2011 |  6 Meses,2011 |  9 Meses,2011 |  Anual,2012 |  T1,2012 |  T2,2012 |  T3,2012 |  T4,2012 |  6 Meses,2012 |  9 Meses,2012 |  Anual,2013 |  T1,2013 |  T2,2013 |  T3,2013 |  T4,2013 |  6 Meses,2013 |  9 Meses,2013 |  Anual,2014 |  T1,2014 |  T2,2014 |  T3,2014 |  T4,2014 |  6 Meses,2014 |  9 Meses,2014 |  Anual,2015 |  T1,2015 |  T2,2015 |  T3,2015 |  T4,2015 |  6 Meses,2015 |  9 Meses,2015 |  Anual,2016 |  T1,2016 |  T2,2016 |  T3,2016 |  T4,2016 |  6 Meses,2016 |  9 Meses,2016 |  Anual,2017 |  T1,2017 |  T2,2017 |  T3,2017 |  T4,2017 |  6 Meses,2017 |  9 Meses,2017 |  Anual,2018 |  T1,2018 |  T2,2018 |  T3,2018 |  T4,2018 |  6 Meses,2018 |  9 Meses,2018 |  Anual,2019 |  T1,2019 |  T2,2019 |  T3,2019 |  T4,2019 |  6 Meses,2019 |  9 Meses,2019 |  Anual,2020 |  T1,2020 |  T2,2020 |  T3,2020 |  T4,2020 |  6 Meses,2020 |  9 Meses,2020 |  Anual,2021 |  T1 P,2021 |  T2 P,2021 |  T3 P,2021 |  T4 P,2021 |  6 Meses P,2021 |  9 Meses P,2021 |  Anual P,2022 |  T1 R,2022 |  T2 R,2022 |  T3 R,2022 |  T4 R,2022 |  6 Meses R,2022 |  9 Meses R,2022 |  Anual R,2023 |  T1 R,2023 |  T2 R,2023 |  T3 R,2023 |  T4 P,2023 |  6 Meses,2023 |  9 Meses,2023 |  Anual
Índice de volumen físico base 2018=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estados Unidos Mexicanos,85.1345663773587,87.51173522254318,82.36687105158475,82.32429723828277,86.32315079995094,85.00439088382886,84.33436747244235,86.68966829594719,89.30267000118063,85.61286236864754,86.30463529552365,87.99616914856391,87.20173355525846,86.97745899032478,88.88078552588406,89.92882650889274,87.50550643711273,85.1745487003167,89.40480601738841,88.77170615729652,87.87241679305156,89.74563881839485,91.30929023422493,87.4379593196138,88.83471054273795,90.52746452630991,89.49762945741121,89.3318997287429,92.95160999202314,93.74611067065574,88.31590658010545,89.22289357577723,93.34886033133942,91.67120908092812,91.0591302046404,93.45794059904013,93.3687239172152,88.59940342814319,85.83793211867672,93.41333225812767,91.80868931479952,90.31600001576881,85.91566244226823,79.54782144340655,81.61946035731097,81.35529249564435,82.73174194283739,82.36098141432858,82.10955918465751,83.63124939586177,84.4285144020975,82.17220497485276,82.1391460230799,84.02988189897962,83.41065625760402,83.09277869897298,83.47098997170804,85.18850146923535,83.93627980401686,84.52743851183023,84.32974572047168,84.19859041498677,84.28080243919761,86.63381235824298,89.2314872998938,88.26235069791026,88.92126026072663,87.93264982906838,88.04255011868236,88.26222765419341,88.58731980614652,88.64623649713876,88.37015333906955,90.62939086683522,88.61677815164265,88.53456988078494,89.05827512729752,89.09744393694646,89.17795730808893,88.70657829173341,91.27460623879138,89.13770062251768,88.99399317892292,89.56414644389005,91.89274998860438,95.5151922569109,94.67368588268303,97.44536998393679,93.70397112275762,94.0272093760661,94.8817495280338,94.06952181539914,94.82547139234376,97.19374804668445,100.94189620744713,94.44749660387147,95.3629137514758,96.75765936546861,97.29179473418328,101.00132092975377,96.98698004647376,97.7631172867185,99.14655783196852,98.42669857013694,98.26080324928232,101.35330149303748,101.41885877958052,98.44209488170628,98.78574484567574,101.38608013630899,100.4047517181081,100.,98.0862218271141,101.71837008126465,99.8858777843341,103.71324981599028,99.90229595418937,99.8968232309043,100.85092987717576,93.60453933681573,30.984692248196733,47.171802448769256,61.44616244604162,62.29461579250623,57.253678011260575,58.301799119955845,62.62084018506192,72.94434558835822,81.68651370691195,87.77542323029543,67.78259288671008,72.4172331601107,76.2567806776569,90.12586901659745,91.7042338346729,96.89615600665465,100.67164976442643,90.91505142563518,92.90875295264166,94.84947715558786,94.28031727108291,94.86776567128642,98.57601772191902,102.34556410580818,94.57404147118467,95.90803355476278,97.51741619252414
a  Región Norte,86.00015746292084,89.65879988781498,88.17770235242882,90.42656375016749,87.8294786753679,87.94555323438821,88.56580586333303,88.59603455546696,92.37783455099665,93.89909127072923,96.80662581121223,90.4869345532318,91.62432012573095,92.91989654710129,93.42819574820135,94.43428346111537,100.50457188318589,104.87697864094876,93.93123960465837,96.12235036416756,98.31100743336285,100.58445883018037,104.24639777098923,104.29697876811639,110.2459093284132,102.41542830058481,103.04261178976199,104.8434361744248,104.2828487583552,106.84671454539321,106.67198963433778,110.24221266960473,105.5647816518742,105.93385097936205,107.01094140192271,101.1447816987026,103.55825333280934,103.13155989279149,101.70904726718891,102.35151751575597,102.61153164143448,102.3859105478731,96.34959162122692,94.63333193322096,92.2243286426734,91.66439298534847,95.49146177722393,94.40241739904042,93.71791129561743,87.41161365357804,89.69942351390827,90.36283610551608,93.08277977528647,88.55551858374315,89.15795775766746,90.13916326207224,87.95205296227901,88.1646990513522,91.95321965625189,94.35878059939185,88.0583760068156,89.35665722329438,90.60718806731873,91.19338458924135,95.35102020254007,96.2351760270604,99.4782357800386,93.2722023958907,94.25986027294726,95.5644541497201,94.08329332791689,99.05319521190299,98.07132859319594,100.78911085586874,96.56824426990993,97.06927237767194,97.99923199722114,94.4891066384901,96.13438828230487,96.08564455469562,96.71674547513197,95.31174746039748,95.56971315849687,95.85647123765565,94.8636216198191,98.33284987563292,98.56117092943569,98.2166541699991,96.59823574772601,97.25254747496257,97.4935741487217,93.71400184366506,97.04920831096894,98.66274584973223,102.9004617951611,95.381605077317,96.47531866812209,98.08160444988184,98.8775508486867,102.8424021929643,98.92831398241047,100.79440114509988,100.8599765208255,100.21608900802048,100.36066704229034,99.44689191846031,101.9620801079957,97.90522247113842,100.68580550240557,100.704486013228,99.77139816586481,100.,98.00957320802526,103.55171041637912,100.47009012089714,104.3716530611307,100.78064181220219,100.67712458176716,101.60075670160802,90.89886174670258,36.139104509646025,53.81084497253269,69.85303130322514,63.5189831281743,60.28293707629376,62.675460633026624,70.13570831150173,84.8546306785568,93.12926507543547,96.4644549688195,77.49516949502927,82.706534688498,86.14601475857839,94.66224700602021,102.97070886490536,107.06405537911212,114.1184317056287,98.81647793546277,101.56567041667921,104.7038607389166,92.40597524857296,98.83385359162781,107.96542280540649,119.71894344769294,95.61991442010039,99.73508388186907,104.73104877332506
b  Región Centro-Norte,82.53359096044206,81.88776525136056,78.98992428879946,79.23123334422134,82.21067810590131,81.13709350020069,80.66062846120586,83.65613804769177,78.77831375701192,79.8610201867439,82.24180208704362,81.21722590235183,80.76515733048252,81.13431851962281,88.35851464015722,79.2203947594182,81.24871124046112,88.31735543778872,83.7894546997877,82.94254021334552,84.28624401945632,91.50989709339292,85.86341630065682,83.80818435359491,87.06633885863101,88.68665669702487,87.06049924921489,87.06195915156893,89.22523827029468,84.37660799275056,80.73378001043825,86.36466803609724,86.80092313152262,84.77854209116116,85.17507357739518,93.43937466859346,85.19232794593393,83.96416155802554,85.78372598810166,89.3158513072637,87.5319547241843,87.09489754016363,87.40749226825501,76.34949447247901,79.93370297650706,81.75997305229905,81.87849337036701,81.23022990574704,81.36266569238504,85.13406108299915,81.05688085773782,80.74958425858121,83.71654902195067,83.0954709703685,82.31350873310606,82.6642688053172,82.98429082758572,79.25976172589345,81.1030386530367,87.6293896335784,81.12202627673959,81.11569706883863,82.74412021002357,84.65453458864259,83.62399335267688,83.42883428284921,86.55419376170947,84.13926397065974,83.9024540747229,84.56538899646952,90.07616923896778,84.9796734589293,85.7987182985182,88.60743168931991,87.52792134894854,86.95152033213841,87.3654981714338,85.72727701181651,84.48147269889242,84.08808498355704,88.67765952813039,85.10437485535446,84.76561156475533,85.74362355559909,95.28438853097563,93.8886454125505,95.4529607245444,100.39015536636633,94.58651697176307,94.8753315560235,96.2540375086092,99.43937881983193,93.8492727169044,95.9879410779448,102.11238195669672,96.64432576836816,96.42553087156038,97.84724364284448,101.24781443070144,98.42466607863331,95.46121838001372,99.95425506776654,99.83624025466736,98.3778996297828,98.77198848927874,104.58191753406058,97.66161752282069,97.454600848724,100.30186409439472,101.12176752844061,99.89937863520176,100.,102.96380965778089,101.1050452524572,98.20010313921415,104.55607639972015,102.03442745511906,100.75631934981742,101.7062586122931,92.17097276872957,30.560803266493174,46.98724866372739,60.76826041455994,61.36588801761138,56.57300823298339,57.621821278377524,60.842514648692934,73.03254259019589,78.82616509653442,96.4486211434726,66.93752861944441,70.90040744514108,77.28746086972396,89.6569959317459,89.79913574516218,88.89499031994072,110.87296936919712,89.72806583845403,89.4503739989496,94.80602284151148,88.3257204237959,86.98734720217148,82.00546573489565,101.78230404892521,87.65653381298368,85.772844453621,89.77520935244708
c  Región Centro,97.59130502885785,100.07529394160221,87.46534928704325,86.8342433922104,98.83329948523003,95.04398275250111,92.9915479124284,98.32686996159534,103.22148029083664,89.60903601446954,91.48217062320879,100.77417512621598,97.05246208896716,95.6598892225276,96.26377455245073,107.63051672956072,91.95535047686107,86.69398284052893,101.94714564100573,98.6165472529575,95.63590614985036,96.84300135930779,96.51715889785308,90.27470993153928,88.70966332633495,96.68008012858044,94.54495672956672,93.08613337875879,98.57890440484984,100.2053833969061,92.41059457485133,88.43435441968732,99.39214390087795,97.06496079220241,94.90730919907364,98.54148570148837,105.50362742038708,91.98968269245458,84.04627954028268,102.02255656093773,98.67826527144335,95.0202688386532,83.79416571420673,80.46246361996754,85.65226876499695,82.96291542856457,82.12831466708714,83.30296603305707,83.21795338193395,84.23108695578101,88.2878570912355,86.56192537159255,83.0067229489481,86.25947202350824,86.36028980620301,85.52189809188928,88.93459407624566,93.91599711499647,88.8538678943464,84.8627538565176,91.42529559562107,90.56815302852951,89.14180323552652,90.70907439401074,96.06173712659518,93.70412989153553,87.82797294609693,93.38540576030296,93.49164713738051,92.07572858955959,84.43964706964313,89.64796611968464,89.17712713416519,92.36301898635963,87.04380659466389,87.75491344116433,88.90693982746316,88.48552828282816,91.82841519655355,92.03945152512011,95.10052586080815,90.15697173969085,90.78446500150059,91.8634802163275,86.46418961338372,95.56772102906812,92.21942080473676,97.26666123205659,91.01595532122592,91.4171104823962,92.87949816981128,83.93357339058925,94.89922680129837,98.39164066994327,103.07959449294376,89.41640009594381,92.40814695394363,95.07600883869365,92.31980445272137,103.06461015462357,97.68162373547575,98.07725511310822,97.69220730367245,97.6886794476069,97.78582336398222,95.76954951887599,104.37305747916497,100.32991797397999,99.52747502797907,100.07130349902047,100.15750832400698,100.,93.89249102312645,102.06765727902807,101.97139357335783,104.5047427791365,97.98007415107726,99.3105139585041,100.60907116366222,91.89032228790967,30.18293419936493,45.46855859542639,55.77225437815754,61.0366282436373,55.84727169423367,55.82851736521464,60.665868896465,61.765816543766036,71.25170691508029,75.23924405450597,61.21584272011552,64.56113078510379,67.23065910245431,88.09292113087338,81.27319274342814,91.67727867728388,90.1008153194522,84.68305693715075,87.01446418386179,87.78605196775939,108.13561353740417,102.29187516079823,100.08311206550896,101.05819555952797,105.2137443491012,103.5035335879038,102.89219908080985
d  Región Centro-Sur,91.72609814899893,95.55805756210577,91.4547300247202,94.13583482120045,93.64207785555234,92.91296191194162,93.21868013925635,93.62899928988809,99.71128325691585,96.06222945244888,96.64311602452636,96.67014127340197,96.46750399975093,96.51140700594479,94.0678557415481,91.55718741956645,95.07238989239741,93.46145547056722,92.81252158055726,93.5658110178373,93.53972213101977,94.16075637609458,97.95848816720746,92.31600498538246,94.31545096881756,96.05962227165104,94.81174984289483,94.68767512437555,90.05414417222795,95.70654761270472,89.45756443440442,92.78320815390632,92.88034589246634,91.73941873977903,92.00036609331086,93.77064077593899,89.83267560317412,90.9144225762953,90.55435501285416,91.80165818955656,91.50591298513613,91.26802349206565,86.11180395343449,82.2446178183879,82.9703885292805,86.56233055957827,84.17821088591118,83.77560343370097,84.47228521517029,85.16584155647642,88.33004972001524,85.57085805956692,87.87354632610912,86.74794563824581,86.3555831120195,86.73507391554192,80.11193169856637,86.35112185511099,84.21886599949721,88.09609184090705,83.23152677683868,83.56063985105818,84.6945028485204,83.56316633092528,89.37660882210542,90.04452821711871,97.41795423526443,86.46988757651538,87.66143445671646,90.10056440135348,93.83848645394173,91.78645636611942,93.04805748748672,94.88879400307111,92.81247141003057,92.89100010251595,93.39044857765474,91.16487752849113,92.97176631567643,92.35883833146731,95.42246001568718,92.06832192208378,92.16516072521163,92.9794855478305,93.21092284758272,100.81008072743344,100.75156894042256,105.23765890459593,97.01050178750809,98.25752417181292,100.00255785500865,102.44755948224291,96.97736800144085,101.73941001440716,103.27253027695934,99.71246374184189,100.38811249936363,101.10921694376258,91.97789349073577,96.89970035227272,95.39344722801246,96.03590334412759,94.43879692150425,94.75701369034033,95.07673610378714,98.41810102305915,98.68159313294268,101.22688204237696,101.67342380162125,98.54984707800092,99.44219206612627,100.,97.41193285203373,102.96992545231556,101.3126600539981,103.23933825594243,100.19092915217465,100.56483945278248,101.23346415357244,87.50311001992928,39.90249276441891,57.40172342123147,74.50056592347073,63.70280139217409,61.60244206852655,64.8269730322626,67.98190374481045,78.22678579187875,80.12511681355299,87.04356533161852,73.1043447683446,75.4446021167474,78.34434292046521,88.80798291806335,98.29168312968662,90.86581211009647,89.41886304525552,93.54983302387498,92.65515938594882,91.8460853007755,94.60932025966056,101.21987489954452,106.07672340906653,99.89675570082737,97.91459757960254,100.63530618942389,100.45066856727473
e  Región Sur-Sureste,68.60538175219601,71.06179691356277,68.10304077194938,64.5790844379913,69.8335893328794,69.25673981256939,68.08732596892484,70.11160128814653,72.88997927543531,71.04175709401258,66.7088378578926,71.50079028179091,71.34777921919813,70.18804387887175,73.21135079109978,72.39476097679245,69.175914968883,55.135056130813766,72.80305588394612,71.59400891225842,67.47927071689725,66.14803806342809,72.03240277911502,66.08275637635185,64.10597344682992,69.09022042127155,68.08773240629833,67.09229266643123,78.60752492559865,78.38896244165035,68.94036154398884,67.53383372237384,78.49824368362451,75.31228297041261,73.36767065840291,79.1337972892114,76.68329482271639,71.28375341505007,68.11527628158039,77.9085460559639,75.70028184232596,73.80403045213957,75.66507232449855,63.12018070038927,66.06235887556265,65.22600278767021,69.39262651244391,68.28253730015015,67.51840367203017,76.84290183335844,74.87520649589405,67.56778306580907,64.96590345412521,75.85905416462624,73.09529713168719,71.06294871229669,74.50426984002158,76.0380810784369,71.65538016581681,69.11709188932934,75.27117545922924,74.0659103614251,72.82870574340117,80.17519363487982,79.08750356622065,76.21117594099354,76.03534445351409,79.63134860055024,78.49129104736467,77.87730439890203,83.38823976593166,77.36248974799665,76.41765819574984,76.91229346234782,80.37536475696415,79.05612923655939,78.52017029300647,85.45578022263251,80.25013496339245,78.55444437656874,80.83800813550661,82.85295759301249,81.4201198541979,81.27459192452508,91.48064824322586,90.8763971916565,89.42713066018794,90.42457515695763,91.17852271744117,90.59472536502344,90.552187813007,97.3997905063453,91.94895938816978,92.78903355421535,94.23718971186082,94.67437494725753,94.04592781624346,94.0937432901478,100.90538254051447,100.80591026209103,96.10374334537912,93.28804334589694,100.85564640130274,99.27167871599487,97.77576987347038,108.79882112771544,101.83571379021548,96.19500127737159,93.17046380469746,105.31726745896546,102.27651206510085,100.,99.4805083578129,99.14286847972518,97.44648187664245,101.68388519692944,99.31168841876902,98.68995290472684,99.43843597777749,102.82391970700343,21.928392606147113,36.64508919124302,52.41011602250531,62.37615615657527,53.79913383479785,53.45187938172471,55.21900112272623,69.81305189934879,84.10807572641357,86.14743409394352,62.516026511037516,69.71337624949619,73.82189071060803,88.53999042365125,89.30011415113304,101.13620833280991,95.92891209234321,88.92005228739215,92.99210430253139,93.72630624998436,85.0530776547956,84.92560510833071,95.62787960038541,86.55908360291657,84.98934138156315,88.53552078783723,88.04141149160708
Variación porcentual anual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estados Unidos Mexicanos,NA,NA,NA,NA,NA,NA,NA,1.8266398535414083,2.046508132975646,3.940894288712144,4.834949329382113,1.9380876776498752,2.5849754919514396,3.1340621825925155,2.527541370278044,0.701162135134183,2.210700607480547,-1.309415874752645,1.6007934009562206,1.800391503734474,1.0289537233162207,0.9730486599479207,1.5350625365890807,-0.07719184797527134,4.2972482957313645,1.255702639411993,0.8177417462591308,1.660911340504697,3.5722863147876467,2.6687541105400214,1.0040802270813174,0.4369722495493704,3.1166186082783014,2.428644911261287,1.9334979790447164,0.5447249456576913,-0.4025625711197307,0.32100315675363333,-3.793826137487528,0.06906557461911689,0.1499710053458898,-0.8160962961116809,-8.07023791496789,-14.802496911131485,-7.878092629024479,-5.222212968544966,-11.434759961002143,-10.29064674703723,-9.086364353689802,-2.658901743254887,6.135545725992358,0.6772216026937627,0.9634942034994367,1.5690953987638352,1.274480737419708,1.1974482923532719,-0.19162624654231308,0.9001544946276567,2.1468023520897077,2.907617870873949,0.35685379381176574,0.944644476779203,1.4297557005868953,3.7891276808948504,4.745929040809017,5.153994082170854,5.198101144732377,4.2724000621788605,4.56534923536131,4.72400012786791,2.2549018619029653,-0.6558792422545707,0.12213887383110489,1.9209473652309583,0.7780139958299088,0.5588431519070411,0.9019118305318301,0.5758432831202356,0.5998233336925978,0.3806997498046769,0.7119272961948866,0.5878372941787688,0.5189196703125276,0.5680228096372417,3.137358299118148,7.106279556200533,6.726792652654609,6.7606577551280225,5.122715156830537,5.655680813225075,5.9372006492297515,2.368817808874695,-0.7221059270989798,2.6618401306612185,3.5881912338028314,0.7934834268013873,1.4205509067779474,1.9771029168054781,3.425416496862283,6.512859305341294,-0.2127379634658979,-3.1491175024054456,4.975315807263485,3.212763429865035,1.5535141028330202,4.1745624797557355,0.4133984050734796,1.5003197692466301,1.0460259322113217,2.258799854792713,2.00967133583336,1.7699801886469828,-3.2234565799001587,0.29532111215635837,1.466631631887509,4.988072902636247,-1.4634989143724084,-0.5058809254663998,0.8509298771757585,-4.569125415185994,-69.53874484673467,-52.77430253892449,-40.7537970750503,-37.644460322441745,-42.687188481536765,-42.19012240049707,-33.100637395656264,135.42059092939186,73.16809930175395,42.84931676144069,8.80971336669522,26.48485769921676,30.796616620284226,43.92312327693233,25.7180842394297,18.619526785430324,14.692297752065912,34.12743235949685,28.29646880767359,24.381696044216298,4.609606875158548,3.449711866430107,1.7336721955709038,1.662746508375207,4.024625172810232,3.228200257568787,2.8128136463629403
a  Región Norte,NA,NA,NA,NA,NA,NA,NA,3.0184562088334985,3.0326467302527362,6.488475845552372,7.0555175342853005,3.0256992503465767,4.183005002581837,4.916220928974681,5.454150647915455,2.2261280751103527,7.0346587204042095,8.336570727581133,3.806411465293195,4.909209948040228,5.8018907538589275,7.659639603087157,10.390415376968605,3.773367533308175,5.119265216292362,9.03233975366986,7.1994301006753005,6.644656495346936,3.6768999616719498,2.494394847212277,2.277161710984686,-0.003353102923284723,3.0750770694881737,2.805867533228934,2.0673733202447835,-3.0091880851127826,-3.0777373235812178,-3.318987255869672,-7.740379293719059,-3.0438789204478667,-3.136220676594519,-4.322016789552819,-4.740916928131739,-8.618261811452157,-10.576036337912953,-9.875870978766713,-6.702446534293941,-8.000186831904983,-8.46600787732676,-9.27661219653757,-5.21371098165956,-2.018439781079607,1.5473694242045752,-7.263417131116839,-5.555429390334936,-3.8186382774330383,0.6182694565539038,-1.7109635741617666,1.7599973830820517,1.3708237196888575,-0.5613908482252441,0.22286228915986328,0.5192247057871526,3.6853393613819065,8.151018750715778,4.656668235017449,5.425520707375227,5.920875021214968,5.487227479201934,5.4711620436982,3.168989452132351,3.8826800190485073,1.9079848366664152,1.3177506271107262,3.533787976860765,2.9804967847283876,2.547786066654538,0.4313340830436374,-2.9467064877149625,-2.0247345141381885,-4.040481502570628,-1.301149067182493,-1.5448340988285878,-2.1865077061279976,0.39635783917594836,2.2868628308864203,2.5763748437269527,1.550826268500515,1.3497688601953968,1.7608447915657308,1.7078689523289512,-1.2118657885119717,-1.305404619399809,0.10305774509239995,4.76885276203258,-1.2594750421594938,-0.7991860645507245,0.6031477523463309,5.509901299098871,5.969336569374775,0.2691675874120847,-2.0466969859218267,5.743635199960934,3.877437661301485,2.3236391830978533,0.5758041788928239,-0.8559913675653377,-1.0341746160295031,-0.10773975683228798,-0.15416472714069585,-0.44373198610861664,-0.35937090985889597,-1.4453128526264578,1.5590406813000612,2.61974548958797,3.6607419887374704,0.07562304519798602,0.9078016671637954,1.6007567016080202,-7.255119299652705,-65.10042725095366,-46.44093092005659,-33.072793948839646,-36.9730317390342,-40.1225081400357,-38.3120139379487,-22.842038982907326,134.80003677431446,73.06783627533179,38.09630472595637,22.00316453217232,37.19725464574671,37.44775688682219,34.97011620041815,21.349545736608306,14.962847921530752,18.301017449915165,27.5130805950442,22.802473588346288,21.542315140573834,-2.383496936538762,-4.017506841392134,0.8418954644512837,4.907631184864954,-3.2348486630439055,-1.8023674016033624,0.025966601629193065
